Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-13T02:00:00+02:00;7604083333;1,50E+11;4299008;23085806;20;49
2019-07-13T03:00:00+02:00;6529366666;1,50E+11;1575460;24128256;15;62
2019-07-13T04:00:00+02:00;6391433333;1,50E+11;7130316;17359974;16;59
2019-07-13T05:00:00+02:00;8049466666;1,50E+11;1423342;2067763;21;36
2019-07-13T06:00:00+02:00;9264483333;1,49E+11;6963097;3367526;15;9
2019-07-13T07:00:00+02:00;6308116666;1,49E+11;1445427;1149457;18;76
2019-07-13T08:00:00+02:00;6227683333;1,49E+11;10229452;11259118;31;7
2019-07-13T09:00:00+02:00;6345650000;1,49E+11;2136337;8997120;18;49
2019-07-13T10:00:00+02:00;6182966666;1,49E+11;5824273;30127342;21;28
2019-07-13T11:00:00+02:00;6729833333;1,49E+11;3534455;27602670;16;24
2019-07-13T12:00:00+02:00;6179733333;1,50E+11;12496520;20204987;16;15
2019-07-13T13:00:00+02:00;5755866666;1,50E+11;4433761;3564844;15;11
2019-07-13T14:00:00+02:00;5864533333;1,50E+11;4669661;4063214;12;6
2019-07-13T15:00:00+02:00;5999566666;1,49E+11;3979451;2840524;17;45
2019-07-13T16:00:00+02:00;6010550000;1,49E+11;9704499;11973273;16;10
2019-07-13T17:00:00+02:00;5221983333;1,49E+11;2589064;2369245;13;5
2019-07-13T18:00:00+02:00;5321133333;1,49E+11;314965;3479244;10;2
2019-07-13T19:00:00+02:00;5301150000;1,49E+11;274727;726085;21;6
2019-07-13T20:00:00+02:00;5740633333;1,49E+11;282624;657920;7;4
2019-07-13T21:00:00+02:00;5256700000;1,49E+11;310784;3961997;9;3
2019-07-13T22:00:00+02:00;5302600000;1,49E+11;291140;965461;13;12
2019-07-13T23:00:00+02:00;5840900000;1,49E+11;258116;1107148;12;30
2019-07-14T00:00:00+02:00;5467466666;1,50E+11;262894;924467;24;53
2019-07-14T01:00:00+02:00;5497400000;1,50E+11;575283;19281408;18;13
2019-07-14T02:00:00+02:00;6874250000;1,49E+11;4181845;21754692;12;16
2019-07-14T03:00:00+02:00;6575000000;1,49E+11;511300;18679978;16;24
2019-07-14T04:00:00+02:00;5794800000;1,49E+11;246681;1098581;19;67
2019-07-14T05:00:00+02:00;7899166666;1,50E+11;248973;617048;18;17
2019-07-14T06:00:00+02:00;9283200000;1,50E+11;300441;742758;15;10
2019-07-14T07:00:00+02:00;5511283333;1,50E+11;244172;605184;17;14
2019-07-14T08:00:00+02:00;5448616666;1,50E+11;385655;944110;11;21
2019-07-14T09:00:00+02:00;5431466666;1,50E+11;1354513;2649821;11;14
2019-07-14T10:00:00+02:00;5261966666;1,50E+11;344456;6524654;17;5
2019-07-14T11:00:00+02:00;6828150000;1,50E+11;318600;6154018;16;18
2019-07-14T12:00:00+02:00;5538433333;1,50E+11;300492;866662;12;4
2019-07-14T13:00:00+02:00;5407316666;1,50E+11;271394;704938;12;13
2019-07-14T14:00:00+02:00;5325550000;1,50E+11;280132;1992430;18;70
2019-07-14T15:00:00+02:00;7360400000;1,51E+11;295782;1245166;17;14
