Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status;RLATE;WLATE
2019-03-14T00:00:00+01:00;13103900000;2,36525E+11;15893504;12632098;1;13;12
2019-03-14T01:00:00+01:00;12777383333;2,40996E+11;6684495;24432957;1;15;12
2019-03-14T02:00:00+01:00;12252883333;2,40773E+11;2490948;3877751;1;16;20
2019-03-14T03:00:00+01:00;12903333333;2,40335E+11;4275268;5617834;1;24;55
2019-03-14T04:00:00+01:00;12093783333;2,39887E+11;1837960;3605196;1;17;27
2019-03-14T05:00:00+01:00;10513050000;2,39818E+11;1957393;1863936;1;10;2
2019-03-14T06:00:00+01:00;11092783333;2,39821E+11;2943010;2451251;1;13;3
2019-03-14T07:00:00+01:00;12866366666;2,39627E+11;4823688;5723340;1;13;2
2019-03-14T08:00:00+01:00;14914166666;2,40108E+11;4897177;4619673;1;22;6
2019-03-14T09:00:00+01:00;15437633333;2,40377E+11;4969842;6197830;1;21;8
2019-03-14T10:00:00+01:00;14872933333;2,4046E+11;7134537;6680940;1;15;6
2019-03-14T11:00:00+01:00;14718166666;2,40457E+11;5605188;5746210;1;18;9
2019-03-14T12:00:00+01:00;16311466666;2,40445E+11;12303513;12061166;1;17;8
2019-03-14T13:00:00+01:00;18131350000;2,40446E+11;21875404;25344887;1;17;5
2019-03-14T14:00:00+01:00;18089216666;2,3993E+11;21545557;19500902;1;15;7
2019-03-14T15:00:00+01:00;15901566666;2,40356E+11;19307673;19737105;1;18;11
2019-03-14T16:00:00+01:00;17907766666;2,40142E+11;21130410;20616140;1;14;7
2019-03-14T17:00:00+01:00;19193083333;2,39204E+11;25666201;26746077;1;14;15
2019-03-14T18:00:00+01:00;20891783333;2,33044E+11;24929037;32884701;1;11;6
2019-03-14T19:00:00+01:00;19788750000;2,26362E+11;30768998;31305949;1;10;3
2019-03-14T20:00:00+01:00;19283350000;2,26357E+11;34849979;37514427;1;10;3
2019-03-14T21:00:00+01:00;19414300000;2,2625E+11;37140616;44874803;1;8;2
2019-03-14T22:00:00+01:00;16372166666;2,30749E+11;30399163;31555020;1;12;10
2019-03-14T23:00:00+01:00;17110416666;2,36513E+11;21456844;23916151;1;9;4
2019-03-15T00:00:00+01:00;16815083333;2,36386E+11;13037837;13749966;1;12;8
2019-03-15T01:00:00+01:00;16114600000;2,36248E+11;8677427;33874636;1;9;12
2019-03-15T02:00:00+01:00;16026150000;2,36149E+11;7476445;19891524;1;13;21
2019-03-15T03:00:00+01:00;16312100000;2,32662E+11;4320358;14886673;1;17;13
2019-03-15T04:00:00+01:00;15732800000;2,3333E+11;3245585;4961006;1;10;23
2019-03-15T05:00:00+01:00;14758316666;2,34282E+11;2182338;2386184;1;6;5
2019-03-15T06:00:00+01:00;14363083333;2,34257E+11;1604925;1035952;1;9;7
2019-03-15T07:00:00+01:00;15635483333;2,34285E+11;6027332;7018376;1;16;4
2019-03-15T08:00:00+01:00;17020333333;2,34374E+11;8946176;10804650;1;17;8
2019-03-15T09:00:00+01:00;18271416666;2,3466E+11;10322380;10600004;1;15;4
2019-03-15T10:00:00+01:00;18181050000;2,3449E+11;11517405;16699630;1;14;8
2019-03-15T11:00:00+01:00;18650183333;2,34435E+11;12545348;12174592;1;13;6
2019-03-15T12:00:00+01:00;17748566666;2,34442E+11;17774916;17796386;1;18;6
2019-03-15T13:00:00+01:00;19467533333;2,34394E+11;21577591;21556070;1;17;5
2019-03-15T14:00:00+01:00;17818500000;2,34419E+11;10965384;11771067;1;14;5
2019-03-15T15:00:00+01:00;16604783333;2,34502E+11;8346180;8255914;1;11;14
2019-03-15T16:00:00+01:00;17259750000;2,34457E+11;13530760;13147306;1;12;3
2019-03-15T17:00:00+01:00;18819600000;2,34484E+11;19969353;19904633;1;13;8
2019-03-15T18:00:00+01:00;19490950000;2,34488E+11;21387861;32259720;1;11;1
2019-03-15T19:00:00+01:00;18457200000;2,34672E+11;18220544;18024311;1;11;2
2019-03-15T20:00:00+01:00;19048183333;2,34658E+11;20144059;20564462;1;8;11
2019-03-15T21:00:00+01:00;19009433333;2,34486E+11;27165849;27319296;1;11;15
2019-03-15T22:00:00+01:00;18650366666;2,29176E+11;25984768;31225924;1;11;3
2019-03-15T23:00:00+01:00;19031400000;2,27994E+11;23666653;23772620;1;9;6
2019-03-16T00:00:00+01:00;17077466666;2,3137E+11;17993410;14453865;1;16;13
2019-03-16T01:00:00+01:00;16035566666;2,34932E+11;11519197;37887180;1;9;5
2019-03-16T02:00:00+01:00;14908716666;2,29165E+11;8572008;20412468;1;12;29
2019-03-16T03:00:00+01:00;15394666666;2,26927E+11;9132612;15452706;1;14;13
2019-03-16T04:00:00+01:00;14030183333;2,43491E+11;3928983;5528298;1;16;28
2019-03-16T05:00:00+01:00;12075083333;2,43489E+11;2712490;2456610;1;9;2
2019-03-16T06:00:00+01:00;13147300000;2,43443E+11;2526139;2178013;1;8;6
2019-03-16T07:00:00+01:00;14017850000;2,3992E+11;2848443;5834564;1;12;4
2019-03-16T08:00:00+01:00;15759083333;2,392E+11;6279867;6401501;1;9;2
2019-03-16T09:00:00+01:00;14895916666;2,39335E+11;12986026;17023573;1;10;5
2019-03-16T10:00:00+01:00;17272783333;2,39229E+11;18789956;41700812;1;11;5
2019-03-16T11:00:00+01:00;18919100000;2,39209E+11;20204680;41304251;1;11;3
2019-03-16T12:00:00+01:00;19354366666;2,39271E+11;20350498;20789504;1;8;0
2019-03-16T13:00:00+01:00;16415616666;2,3927E+11;25564433;25868373;1;11;2
2019-03-16T14:00:00+01:00;16147000000;2,39237E+11;27527203;29321833;1;9;8
2019-03-16T15:00:00+01:00;15541633333;2,39266E+11;23259972;24090777;1;11;4
2019-03-16T16:00:00+01:00;15759950000;2,39308E+11;21770928;21891319;1;9;10
2019-03-16T17:00:00+01:00;15581083333;2,39345E+11;22245017;23174468;1;8;1
2019-03-16T18:00:00+01:00;15812550000;2,39337E+11;20478907;29548629;1;10;7
2019-03-16T19:00:00+01:00;15324466666;2,39425E+11;21966421;22107835;1;9;44
2019-03-16T20:00:00+01:00;15688683333;2,39497E+11;21166131;20858214;1;10;8
2019-03-16T21:00:00+01:00;14986216666;2,39402E+11;23354419;23412906;1;7;9
2019-03-16T22:00:00+01:00;15917833333;2,39484E+11;25133465;26092032;1;10;5
2019-03-16T23:00:00+01:00;14925833333;2,39405E+11;19611272;20885862;1;8;5
2019-03-17T00:00:00+01:00;14342200000;2,39439E+11;15609070;15201024;1;12;9
2019-03-17T01:00:00+01:00;15166400000;2,39604E+11;12507665;22449800;1;12;11
2019-03-17T02:00:00+01:00;13665316666;2,39878E+11;9486040;17368046;1;12;19
2019-03-17T03:00:00+01:00;12860183333;2,39892E+11;5068305;9922952;1;11;10
2019-03-17T04:00:00+01:00;12258800000;2,39962E+11;3102395;5975022;1;15;28
2019-03-17T05:00:00+01:00;13514150000;2,39905E+11;1953280;2153318;1;5;2
2019-03-17T06:00:00+01:00;14220966666;2,39865E+11;2106214;1604642;1;7;6
2019-03-17T07:00:00+01:00;15592516666;2,39834E+11;3424307;3198276;1;10;8
2019-03-17T08:00:00+01:00;14588900000;2,39855E+11;7468834;7011601;1;7;1
2019-03-17T09:00:00+01:00;15954216666;2,39933E+11;9472887;9558391;1;12;5
2019-03-17T10:00:00+01:00;15721216666;2,39926E+11;15765111;25320482;1;9;2
2019-03-17T11:00:00+01:00;16603933333;2,39953E+11;21090048;22148590;1;11;3
2019-03-17T12:00:00+01:00;16701366666;2,39919E+11;21447662;21299575;1;10;6
2019-03-17T13:00:00+01:00;16264400000;2,39917E+11;22767616;22611336;1;10;4
2019-03-17T14:00:00+01:00;16866566666;2,36372E+11;24118254;25144934;1;9;7
2019-03-17T15:00:00+01:00;17152633333;2,31385E+11;25331848;25279709;1;9;3
2019-03-17T16:00:00+01:00;17141000000;2,31361E+11;26926267;26889198;1;12;16
2019-03-17T17:00:00+01:00;17176266666;2,31361E+11;25936844;34872234;1;11;4
2019-03-17T18:00:00+01:00;16694716666;2,31382E+11;27498308;29645312;1;10;12
2019-03-17T19:00:00+01:00;16812016666;2,31424E+11;25128908;24732142;1;11;2
2019-03-17T20:00:00+01:00;16982566666;2,31446E+11;31822882;32603596;1;8;2
2019-03-17T21:00:00+01:00;17109250000;2,31543E+11;39597943;40106171;1;10;8
2019-03-17T22:00:00+01:00;17856833333;2,31597E+11;38321390;37935342;1;9;14
2019-03-17T23:00:00+01:00;16263450000;2,316E+11;27200442;28854792;1;9;15
2019-03-18T00:00:00+01:00;14381366666;2,31573E+11;12563558;14008064;1;9;7
2019-03-18T01:00:00+01:00;13995916666;2,31714E+11;7054455;16272878;1;11;15
2019-03-18T02:00:00+01:00;13996050000;2,31819E+11;6746476;14243753;1;11;13
2019-03-18T03:00:00+01:00;14275683333;2,28036E+11;2441796;20803805;1;13;16
2019-03-18T04:00:00+01:00;13229483333;2,27602E+11;2192887;22048091;1;13;36
2019-03-18T05:00:00+01:00;13313566666;2,27582E+11;2172398;1702707;1;10;1
2019-03-18T06:00:00+01:00;13354383333;2,27613E+11;2202572;1725644;1;9;6
2019-03-18T07:00:00+01:00;14038566666;2,27621E+11;6768247;6679449;1;15;4
2019-03-18T08:00:00+01:00;15044083333;2,27633E+11;10816102;13392725;1;15;7
2019-03-18T09:00:00+01:00;15238500000;2,29013E+11;7724014;8459332;1;13;6
2019-03-18T10:00:00+01:00;15024000000;2,3087E+11;7599854;7452313;1;14;8
2019-03-18T11:00:00+01:00;14640533333;2,3088E+11;7892736;12508364;1;15;9
2019-03-18T12:00:00+01:00;13881450000;2,30898E+11;18168422;17954833;1;14;5
2019-03-18T13:00:00+01:00;13559300000;2,30921E+11;21554483;24930577;1;18;22
2019-03-18T14:00:00+01:00;12167100000;2,30838E+11;9724980;11641432;1;13;5
2019-03-18T15:00:00+01:00;12408183333;2,34599E+11;11996279;11853482;1;14;6
2019-03-18T16:00:00+01:00;13210516666;2,3509E+11;7587054;15302707;1;14;8
2019-03-18T17:00:00+01:00;14128866666;2,35119E+11;7390600;9310378;1;12;4
2019-03-18T18:00:00+01:00;15315950000;2,42045E+11;21419268;31540466;1;13;4
2019-03-18T19:00:00+01:00;17425066666;2,43687E+11;24481126;25064396;1;12;2
2019-03-18T20:00:00+01:00;17841266666;2,43703E+11;26200337;26925653;1;11;3
2019-03-18T21:00:00+01:00;18400833333;2,43677E+11;30455227;31583146;1;10;35
2019-03-18T22:00:00+01:00;17470166666;2,43659E+11;27951923;27944277;1;13;6
2019-03-18T23:00:00+01:00;15345033333;2,4362E+11;20738525;20376029;1;9;3
2019-03-19T00:00:00+01:00;11391116666;2,43576E+11;12219477;11723298;1;11;21
2019-03-19T01:00:00+01:00;11746916666;2,43703E+11;6480913;32833518;1;11;13
2019-03-19T02:00:00+01:00;11639683333;2,43858E+11;8849720;21270146;1;18;16
2019-03-19T03:00:00+01:00;11276200000;2,43888E+11;3012360;4659588;1;14;17
2019-03-19T04:00:00+01:00;11360633333;2,4415E+11;1962530;4338705;1;14;26
2019-03-19T05:00:00+01:00;10743616666;2,44974E+11;1760972;1227588;1;9;3
2019-03-19T06:00:00+01:00;11025066666;2,44994E+11;1837226;1326011;1;7;4
2019-03-19T07:00:00+01:00;12928416666;2,45039E+11;7236761;6694997;1;14;4
2019-03-19T08:00:00+01:00;13592550000;2,45062E+11;6172928;6961902;1;11;6
2019-03-19T09:00:00+01:00;14091733333;2,46403E+11;6440243;7225634;1;15;10
2019-03-19T10:00:00+01:00;13598316666;2,51443E+11;10697523;10280157;1;15;8
2019-03-19T11:00:00+01:00;13819300000;2,55675E+11;8076253;7408136;1;13;5
2019-03-19T12:00:00+01:00;16228716666;2,4796E+11;15208123;16549614;1;14;10
2019-03-19T13:00:00+01:00;17565416666;2,47133E+11;23726421;25578513;1;14;5
2019-03-19T14:00:00+01:00;16345850000;2,46601E+11;14908654;16362274;1;11;7
2019-03-19T15:00:00+01:00;15054083333;2,40789E+11;11165218;12080554;1;12;6
2019-03-19T16:00:00+01:00;15133516666;2,40805E+11;6815379;15986792;1;17;10
2019-03-19T17:00:00+01:00;14422033333;2,40825E+11;9058986;9845060;1;12;4
2019-03-19T18:00:00+01:00;15386316666;2,40787E+11;17642683;26798489;1;13;11
2019-03-19T19:00:00+01:00;17194183333;2,40763E+11;20718036;21140237;1;13;2
2019-03-19T20:00:00+01:00;17727950000;2,40715E+11;25395968;27046297;1;12;3
2019-03-19T21:00:00+01:00;17800850000;2,40692E+11;26804480;26823833;1;10;4
2019-03-19T22:00:00+01:00;17176016666;2,4068E+11;25044411;25735987;1;9;2
2019-03-19T23:00:00+01:00;15371833333;2,40623E+11;17463893;16956398;1;11;5
2019-03-20T00:00:00+01:00;11948883333;2,40597E+11;9052791;8584533;1;14;10
2019-03-20T01:00:00+01:00;11329950000;2,40491E+11;6273416;21437184;1;12;10
2019-03-20T02:00:00+01:00;11022800000;2,40506E+11;3776682;3387221;1;12;16
2019-03-20T03:00:00+01:00;11540733333;2,40562E+11;2924127;4077394;1;19;15
2019-03-20T04:00:00+01:00;11361933333;2,40562E+11;2225046;3553227;1;16;43
2019-03-20T05:00:00+01:00;11075750000;2,4055E+11;1731328;1243938;1;7;3
2019-03-20T06:00:00+01:00;11555383333;2,40779E+11;2923537;1351782;1;10;9
2019-03-20T07:00:00+01:00;13347716666;2,40925E+11;7070600;14565376;1;14;5
2019-03-20T08:00:00+01:00;14126583333;2,40981E+11;4624571;5578069;1;14;3
2019-03-20T09:00:00+01:00;14112650000;2,41932E+11;5181030;6302122;1;17;5
2019-03-20T10:00:00+01:00;14352750000;2,43118E+11;6226184;8885459;1;14;10
2019-03-20T11:00:00+01:00;13632800000;2,43092E+11;5727146;5940514;1;15;8
2019-03-20T12:00:00+01:00;17166100000;2,4311E+11;13954594;15224234;1;18;5
2019-03-20T13:00:00+01:00;19357133333;2,43254E+11;21508590;21862041;1;16;5
2019-03-20T14:00:00+01:00;17061900000;2,43498E+11;12600250;14291464;1;12;8
2019-03-20T15:00:00+01:00;15737700000;2,4349E+11;10468369;12896034;1;12;5
2019-03-20T16:00:00+01:00;17021333333;2,43995E+11;14541209;10620757;1;14;10
2019-03-20T17:00:00+01:00;16091716666;2,44097E+11;12751001;11554508;1;11;2
2019-03-20T18:00:00+01:00;20818450000;2,45465E+11;16247842;26804449;1;39;49
2019-03-20T19:00:00+01:00;17835150000;2,44479E+11;22799650;26000742;1;16;8
2019-03-20T20:00:00+01:00;18415700000;2,44458E+11;27493102;28622301;1;13;5
2019-03-20T21:00:00+01:00;18540566666;2,44456E+11;26789102;27276953;1;12;5
2019-03-20T22:00:00+01:00;18665150000;2,44463E+11;31128456;31489536;1;12;13
2019-03-20T23:00:00+01:00;16964383333;2,44441E+11;25066086;25115938;1;9;6
2019-03-21T00:00:00+01:00;14190916666;2,44468E+11;13840349;13439726;1;20;11
2019-03-21T01:00:00+01:00;13739966666;2,44456E+11;9168844;26173252;1;12;11
2019-03-21T02:00:00+01:00;11787683333;2,44503E+11;4636672;4227245;1;14;24
2019-03-21T03:00:00+01:00;14174616666;2,60067E+11;7534362;4404700;1;20;35
2019-03-21T04:00:00+01:00;12963450000;2,57592E+11;3126852;8391987;1;16;38
2019-03-21T05:00:00+01:00;13257700000;2,47947E+11;3094425;2639308;1;11;19
2019-03-21T06:00:00+01:00;12461866666;2,47856E+11;2125363;2288110;1;10;9
2019-03-21T07:00:00+01:00;12972300000;2,47858E+11;8504129;15090948;1;15;5
2019-03-21T08:00:00+01:00;14235900000;2,4783E+11;8321853;8036069;1;15;7
2019-03-21T09:00:00+01:00;14531400000;2,4785E+11;8207701;9807360;1;21;68
2019-03-21T10:00:00+01:00;14088183333;2,46948E+11;7170986;18739438;1;18;18
2019-03-21T11:00:00+01:00;14950783333;2,36953E+11;10472106;12303291;1;13;5
2019-03-21T12:00:00+01:00;15174800000;2,37E+11;14051796;16121751;1;15;65
2019-03-21T13:00:00+01:00;16116300000;2,36988E+11;20707840;20493499;1;18;4
2019-03-21T14:00:00+01:00;16572133333;2,36977E+11;20452198;20149845;1;19;6
2019-03-21T15:00:00+01:00;17426966666;2,37017E+11;17961103;17352686;1;25;11
2019-03-21T16:00:00+01:00;17698483333;2,37702E+11;20354389;19759086;1;18;7
2019-03-21T17:00:00+01:00;16265250000;2,37004E+11;21003878;20779008;1;13;6
2019-03-21T18:00:00+01:00;16100616666;2,36954E+11;17616844;20853333;1;15;2
2019-03-21T19:00:00+01:00;16212716666;2,36969E+11;24239769;24299144;1;14;4
2019-03-21T20:00:00+01:00;15829683333;2,36989E+11;23916155;23611091;1;10;2
2019-03-21T21:00:00+01:00;16044750000;2,37024E+11;25040213;24641262;1;11;2
2019-03-21T22:00:00+01:00;15664100000;2,37016E+11;27781666;27633646;1;14;11
2019-03-21T23:00:00+01:00;15286166666;2,37019E+11;20187630;20151466;1;9;4
2019-03-22T00:00:00+01:00;11396716666;2,3706E+11;11841587;13660364;1;14;10
2019-03-22T01:00:00+01:00;11681266666;2,36925E+11;7118353;31222323;1;12;22
2019-03-22T02:00:00+01:00;11880133333;2,36937E+11;3296785;14380100;1;18;20
2019-03-22T03:00:00+01:00;11122733333;2,36934E+11;2996514;16156620;1;14;13
2019-03-22T04:00:00+01:00;10462350000;2,38808E+11;4822545;3335833;1;13;29
2019-03-22T05:00:00+01:00;10589316666;2,41269E+11;1694361;2111488;1;9;4
2019-03-22T06:00:00+01:00;10538016666;2,41307E+11;3013137;2804633;1;9;8
2019-03-22T07:00:00+01:00;11616583333;2,41357E+11;7665715;18887270;1;15;6
2019-03-22T08:00:00+01:00;16083083333;2,41344E+11;5571464;6508765;1;16;7
2019-03-22T09:00:00+01:00;14452433333;2,41328E+11;5662720;4840857;1;15;8
2019-03-22T10:00:00+01:00;13311533333;2,41352E+11;8587963;6434901;1;14;9
2019-03-22T11:00:00+01:00;16213166666;2,43435E+11;7278203;7023810;1;16;9
2019-03-22T12:00:00+01:00;13096783333;2,43454E+11;4809676;4380723;1;15;8
2019-03-22T13:00:00+01:00;15434500000;2,43449E+11;16188138;14212113;1;14;10
2019-03-22T14:00:00+01:00;14264200000;2,43467E+11;12343521;11063122;1;15;11
2019-03-22T15:00:00+01:00;13717450000;2,43489E+11;9217877;8239018;1;10;6
2019-03-22T16:00:00+01:00;13839900000;2,43506E+11;7286340;4884838;1;11;11
2019-03-22T17:00:00+01:00;13673400000;2,43492E+11;6441301;7449139;1;12;6
2019-03-22T18:00:00+01:00;12418783333;2,435E+11;13393783;24398028;1;9;6
2019-03-22T19:00:00+01:00;15845100000;2,43494E+11;21882436;30768025;1;10;3
2019-03-22T20:00:00+01:00;17646266666;2,43471E+11;24378402;24146653;1;9;3
2019-03-22T21:00:00+01:00;17304100000;2,41605E+11;26445476;26418193;1;8;4
2019-03-22T22:00:00+01:00;15902483333;2,41272E+11;25659851;25981475;1;9;3
2019-03-22T23:00:00+01:00;15060666666;2,53311E+11;26777131;22166632;1;11;6
2019-03-23T00:00:00+01:00;13103983333;2,54092E+11;16717482;31889595;1;17;17
2019-03-23T01:00:00+01:00;11775400000;2,54046E+11;6913041;34630570;1;10;7
2019-03-23T02:00:00+01:00;11158950000;2,54102E+11;3761527;19749563;1;14;16
2019-03-23T03:00:00+01:00;12758066666;2,54129E+11;2585890;9754606;1;16;13
2019-03-23T04:00:00+01:00;11752050000;2,54118E+11;1357141;5254912;1;12;40
2019-03-23T05:00:00+01:00;10815166666;2,54115E+11;1227195;2697591;1;10;5
2019-03-23T06:00:00+01:00;11646333333;2,54175E+11;1377570;3842645;1;11;4
2019-03-23T07:00:00+01:00;11219850000;2,54236E+11;2243142;6283917;1;9;4
2019-03-23T08:00:00+01:00;12716550000;2,54254E+11;6769322;6871722;1;9;6
2019-03-23T09:00:00+01:00;15168250000;2,54243E+11;11822984;23585160;1;12;2
2019-03-23T10:00:00+01:00;16912866666;2,54258E+11;16631466;41122304;1;13;9
2019-03-23T11:00:00+01:00;16246633333;2,45706E+11;19889851;32458018;1;10;20
2019-03-23T12:00:00+01:00;16279983333;2,44009E+11;20390929;19793646;1;8;3
2019-03-23T13:00:00+01:00;15840316666;2,44009E+11;20017220;20439995;1;13;6
2019-03-23T14:00:00+01:00;15870866666;2,43936E+11;18346427;18225800;1;13;8
2019-03-23T15:00:00+01:00;15854466666;2,4393E+11;14872610;14711432;1;8;5
2019-03-23T16:00:00+01:00;15479233333;2,4394E+11;14975556;15360768;1;10;4
2019-03-23T17:00:00+01:00;17809916666;2,43947E+11;21693440;21753907;1;9;5
2019-03-23T18:00:00+01:00;16823900000;2,43852E+11;17734041;19133508;1;9;6
2019-03-23T19:00:00+01:00;16109016666;2,43818E+11;19957794;20652134;1;11;3
2019-03-23T20:00:00+01:00;15120900000;2,43853E+11;20607214;20531677;1;8;4
2019-03-23T21:00:00+01:00;15338716666;2,43844E+11;23033651;23334997;1;10;3
2019-03-23T22:00:00+01:00;14239650000;2,43873E+11;22012672;21675400;1;9;2
2019-03-23T23:00:00+01:00;13070550000;2,43854E+11;21303620;21265459;1;7;8
2019-03-24T00:00:00+01:00;12870766666;2,45334E+11;13963639;14292684;1;12;13
2019-03-24T01:00:00+01:00;13711833333;2,47532E+11;11612040;31685017;1;12;15
2019-03-24T02:00:00+01:00;11661216666;2,47564E+11;5457612;9487274;1;9;15
2019-03-24T03:00:00+01:00;12393883333;2,47584E+11;3402086;5840657;1;10;12
2019-03-24T04:00:00+01:00;12396983333;2,47604E+11;1799099;9760204;1;13;33
2019-03-24T05:00:00+01:00;12141083333;2,47625E+11;2112017;3334832;1;8;13
2019-03-24T06:00:00+01:00;11045500000;2,47661E+11;1834257;1635396;1;8;10
2019-03-24T07:00:00+01:00;10987800000;2,47659E+11;2535082;2329344;1;10;4
2019-03-24T08:00:00+01:00;11989300000;2,47678E+11;5902165;9379754;1;9;5
2019-03-24T09:00:00+01:00;14374350000;2,47689E+11;9224527;15887042;1;14;3
2019-03-24T10:00:00+01:00;16223783333;2,47681E+11;17070574;16737826;1;11;2
2019-03-24T11:00:00+01:00;17055866666;2,47648E+11;20945152;20718728;1;8;4
2019-03-24T12:00:00+01:00;16707516666;2,47627E+11;20552157;20877909;1;8;6
2019-03-24T13:00:00+01:00;17107616666;2,47628E+11;23763950;23629960;1;10;4
2019-03-24T14:00:00+01:00;16641216666;2,47637E+11;22834722;22491340;1;10;4
2019-03-24T15:00:00+01:00;17480616666;2,47654E+11;23505612;23266730;1;10;4
2019-03-24T16:00:00+01:00;16973783333;2,47673E+11;24338705;24263168;1;9;8
2019-03-24T17:00:00+01:00;17195116666;2,47706E+11;25271381;25136179;1;10;2
2019-03-24T18:00:00+01:00;16935300000;2,47678E+11;22371242;24105932;1;10;5
2019-03-24T19:00:00+01:00;16297800000;2,47695E+11;24962184;24770355;1;11;3
2019-03-24T20:00:00+01:00;17212066666;2,47719E+11;29379703;29211716;1;11;5
2019-03-24T21:00:00+01:00;18428483333;2,47708E+11;33535965;33743752;1;9;2
2019-03-24T22:00:00+01:00;18170700000;2,4402E+11;32231731;35871044;1;12;17
2019-03-24T23:00:00+01:00;17260000000;2,43379E+11;22164701;22407970;1;10;7
2019-03-25T00:00:00+01:00;13132083333;2,4349E+11;12585949;13007803;1;11;7
2019-03-25T01:00:00+01:00;11740616666;2,4349E+11;6604339;31912669;1;9;6
2019-03-25T02:00:00+01:00;12416166666;2,43217E+11;5170739;27530786;1;14;22
2019-03-25T03:00:00+01:00;12315150000;2,43128E+11;4062259;17734485;1;12;11
2019-03-25T04:00:00+01:00;11415650000;2,43136E+11;3242953;5086025;1;14;40
2019-03-25T05:00:00+01:00;10891966666;2,43212E+11;3118336;3207918;1;8;4
2019-03-25T06:00:00+01:00;11489616666;2,43333E+11;3425962;3073484;1;10;6
2019-03-25T07:00:00+01:00;12718233333;2,43956E+11;8740864;7226470;1;13;5
2019-03-25T08:00:00+01:00;14781133333;2,45564E+11;7800678;7952622;1;14;7
2019-03-25T09:00:00+01:00;14729083333;2,45569E+11;7049745;8403217;1;19;12
2019-03-25T10:00:00+01:00;12644233333;2,45592E+11;5678062;6037606;1;17;12
2019-03-25T11:00:00+01:00;14459550000;2,45577E+11;7897531;8377600;1;15;7
2019-03-25T12:00:00+01:00;15246733333;2,45569E+11;22248552;21699341;1;15;10
2019-03-25T13:00:00+01:00;17431900000;2,45572E+11;21100373;20685482;1;17;16
2019-03-25T14:00:00+01:00;13844816666;2,45574E+11;6928503;7376520;1;15;5
2019-03-25T15:00:00+01:00;13185150000;2,45538E+11;9325762;7113427;1;14;8
2019-03-25T16:00:00+01:00;13358566666;2,45541E+11;9398596;8645120;1;13;4
2019-03-25T17:00:00+01:00;13412083333;2,45559E+11;12035891;12664234;1;13;5
2019-03-25T18:00:00+01:00;14040333333;2,45575E+11;17068322;21463739;1;17;5
2019-03-25T19:00:00+01:00;16351600000;2,45597E+11;25980928;25475310;1;10;7
2019-03-25T20:00:00+01:00;17512066666;2,45615E+11;26924882;26789835;1;14;7
2019-03-25T21:00:00+01:00;17855450000;2,4562E+11;37772987;38543786;1;12;2
2019-03-25T22:00:00+01:00;17489716666;2,4565E+11;37703697;41444369;1;14;4
2019-03-25T23:00:00+01:00;13719466666;2,45744E+11;21755511;21536529;1;8;5
2019-03-26T00:00:00+01:00;9739983333;2,45812E+11;9147669;8924333;1;12;18
2019-03-26T01:00:00+01:00;10049516666;2,45788E+11;4867259;28848742;1;16;14
2019-03-26T02:00:00+01:00;10924116666;2,4578E+11;3607722;14047744;1;14;20
2019-03-26T03:00:00+01:00;10656916666;2,5503E+11;7151872;2758587;1;16;17
2019-03-26T04:00:00+01:00;11091800000;2,48697E+11;1531435;7345950;1;16;37
2019-03-26T05:00:00+01:00;9462050000;2,44334E+11;1521902;1396053;1;9;7
2019-03-26T06:00:00+01:00;10300316666;2,45429E+11;1556889;1340074;1;11;6
2019-03-26T07:00:00+01:00;11797133333;2,45197E+11;7551709;7221009;1;15;8
2019-03-26T08:00:00+01:00;11949450000;2,45184E+11;9274385;8200120;1;17;5
2019-03-26T09:00:00+01:00;11981300000;2,50659E+11;8361420;5928413;1;15;5
2019-03-26T10:00:00+01:00;12982350000;2,54122E+11;6937907;8118852;1;18;8
2019-03-26T11:00:00+01:00;13713250000;2,46792E+11;7383647;14708059;1;17;4
2019-03-26T12:00:00+01:00;14104916666;2,47468E+11;18083072;18032076;1;17;5
2019-03-26T13:00:00+01:00;14869783333;2,45829E+11;23801139;22769442;1;18;6
2019-03-26T14:00:00+01:00;13566900000;2,3873E+11;11107174;14417527;1;14;7
2019-03-26T15:00:00+01:00;14205000000;2,39032E+11;9106449;16209885;1;11;6
2019-03-26T16:00:00+01:00;15033600000;2,35424E+11;8298905;9190912;1;14;6
2019-03-26T17:00:00+01:00;14079233333;2,35385E+11;12297094;11131747;1;12;8
2019-03-26T18:00:00+01:00;15258033333;2,40987E+11;19376315;31743078;1;13;11
2019-03-26T19:00:00+01:00;16801183333;2,41318E+11;23334682;27236404;1;9;2
2019-03-26T20:00:00+01:00;17654483333;2,38803E+11;22172518;22117512;1;10;3
2019-03-26T21:00:00+01:00;16470750000;2,38805E+11;23782468;23957196;1;10;4
2019-03-26T22:00:00+01:00;15484016666;2,38784E+11;25814510;25524992;1;11;3
2019-03-26T23:00:00+01:00;14372783333;2,38798E+11;20895897;20963720;1;8;10
2019-03-27T00:00:00+01:00;9875650000;2,39705E+11;8988996;8311176;1;14;17
2019-03-27T01:00:00+01:00;9929733333;2,4086E+11;3747174;21478809;1;12;16
2019-03-27T02:00:00+01:00;9900150000;2,42583E+11;5335569;2115140;1;12;14
2019-03-27T03:00:00+01:00;8821366666;2,56702E+11;2161920;3408298;1;14;15
2019-03-27T04:00:00+01:00;9644883333;2,53057E+11;1219375;8200469;1;13;30
